id;nodeI;nodeJ;distance;danger;amenagement
4397;1382;1423;1.1607;2.3214;0
4398;1383;1343;1.0447;2.0894;0
4399;1384;1383;1.479;2.958;0
4400;1384;1344;0.7699;1.5398;0
4401;1384;1345;0.9681;1.9362;0
4402;1384;1423;1.6139;3.2278;0
4403;1384;1424;1.0319;2.0638;0
4404;1384;1425;1.5729;3.1458;0
4405;1385;1345;0.9914;0.9914;1
4406;1385;1346;1.5588;3.1176;0
4407;1385;1386;0.8222;0.8222;1
4408;1385;1426;1.4313;1.4313;1
4409;1386;1385;0.8222;0.8222;1
4410;1386;1346;0.8941;1.7882;0
4411;1386;1425;1.6369;1.6369;1
4412;1387;1386;1.4409;1.4409;1
4413;1387;1428;1.4985;2.997;0
4414;1389;1349;1.2068;2.4136;0
4415;1389;1350;1.2713;2.5426;0
4416;1389;1428;1.6898;3.3796;0
4417;1389;1430;1.2851;2.5702;0
4418;1391;1351;1.4313;2.8626;0
4419;1391;1392;1.0364;2.0728;0
4420;1392;1391;1.0364;2.0728;0
4421;1392;1351;1.6803;3.3606;0
4422;1392;1353;1.2469;2.4938;0
4423;1392;1432;0.98;1.96;0
4424;1393;1392;0.893;1.786;0
4425;1393;1354;1.4431;2.8862;0
4426;1393;1432;1.4667;2.9334;0
4427;1394;1354;1.3357;2.6714;0
4428;1394;1353;1.5403;3.0806;0
4429;1394;1355;1.6479;3.2958;0
4430;1394;1434;0.9044;1.8088;0
4431;1395;1354;1.6439;3.2878;0
4432;1395;1435;0.8057;1.6114;0
4433;1395;1436;1.3209;2.6418;0
4434;1396;1355;1.1235;2.247;0
4435;1396;1357;1.153;2.306;0
4436;1396;1436;1.0639;2.1278;0
4437;1396;1437;1.3029;2.6058;0
4438;1398;1358;1.3686;2.7372;0
4439;1398;1399;1.1766;2.3532;0
4440;1398;1437;1.1743;2.3486;0
4441;1398;1438;0.8705;1.741;0
4442;1399;1359;1.0535;2.107;0
4443;1399;1358;1.2956;2.5912;0
4444;1399;1439;1.3685;2.737;0
4445;1400;1360;1.4909;2.9818;0
4446;1400;1361;1.9765;3.953;0
4447;1400;1401;1.5349;3.0698;0
4448;1400;1440;0.8813;1.7626;0
4449;1400;1441;1.4951;2.9902;0
4450;1401;1400;1.5349;3.0698;0
4451;1401;1361;1.3417;2.6834;0
4452;1401;1362;1.2282;2.4564;0
4453;1401;1442;1.2715;2.543;0
4454;1403;1362;1.2689;2.5378;0
4455;1403;1404;1.3292;2.6584;0
4456;1403;1443;1.1181;2.2362;0
4457;1404;1364;1.1551;2.3102;0
4458;1404;1405;0.7247;1.4494;0
4459;1404;1443;1.3772;2.7544;0
4460;1405;1404;0.7247;1.4494;0
4461;1405;1445;1.2422;2.4844;0
4462;1407;1367;1.0006;2.0012;0
4463;1407;1366;1.3531;2.7062;0
4464;1407;1408;1.1719;2.3438;0
4465;1408;1367;1.2237;2.4474;0
4466;1408;1368;1.3001;2.6002;0
4467;1409;1370;0.8742;1.7484;0
4468;1409;1448;2.0099;2.0099;1
4469;1409;1450;1.6465;3.293;0
4470;1410;1409;0.7038;0.7038;1
4471;1410;1411;1.1901;2.3802;0
4472;1410;1450;1.031;2.062;0
4473;1411;1410;1.1901;1.1901;1
4474;1411;1370;1.3721;2.7442;0
4475;1411;1450;1.3446;1.3446;1
4476;1411;1452;1.61;1.61;1
4477;1412;1411;0.874;1.748;0
4478;1412;1372;1.5612;3.1224;0
4479;1412;1413;0.9709;1.9418;0
4480;1412;1452;0.9209;1.8418;0
4481;1412;1453;1.5677;3.1354;0
4482;1413;1412;0.9709;1.9418;0
4483;1413;1373;1.377;2.754;0
4484;1413;1372;1.5845;3.169;0
4485;1413;1374;1.7272;3.4544;0
4486;1413;1414;1.463;2.926;0
4487;1413;1452;1.1187;2.2374;0
4488;1413;1454;1.3559;1.3559;1
4489;1414;1374;0.7468;1.4936;0
4490;1414;1373;1.4267;2.8534;0
4491;1414;1375;0.8313;1.6626;0
4492;1414;1415;0.5581;1.1162;0
4493;1414;1453;1.3014;2.6028;0
4494;1414;1455;1.4496;2.8992;0
4495;1415;1376;1.5476;3.0952;0
4496;1415;1455;1.0275;2.055;0
4497;1416;1375;1.5168;3.0336;0
4498;1416;1417;1.2017;2.4034;0
4499;1416;1456;1.0396;2.0792;0
4500;1416;1457;1.1076;2.2152;0
4501;1417;1376;1.4596;2.9192;0
4502;1417;1378;0.9704;1.9408;0
4503;1417;1457;1.0901;1.0901;1
4504;1417;1458;1.2171;2.4342;0
4505;1418;1417;0.9359;0.9359;1
4506;1418;1379;1.3993;2.7986;0
4507;1418;1419;0.989;1.978;0
4508;1418;1458;0.6725;1.345;0
4509;1419;1418;0.989;1.978;0
4510;1419;1420;0.5538;1.1076;0
4511;1419;1458;1.2526;2.5052;0
4512;1420;1419;0.5538;1.1076;0
4513;1420;1421;1.1701;2.3402;0
4514;1421;1420;1.3001;2.6002;0
4515;1423;1383;0.5648;1.1296;0
4516;1423;1384;1.6139;3.2278;0
4517;1423;1424;1.074;2.148;0
4518;1423;1462;1.5001;3.0002;0
4519;1423;1464;1.4063;2.8126;0
4520;1424;1425;0.9633;1.9266;0
4521;1424;1464;1.0892;2.1784;0
4522;1425;1385;1.1281;2.2562;0
4523;1425;1466;1.4057;1.4057;1
4524;1426;1425;1.0237;2.0474;0
4525;1426;1385;1.4313;1.4313;1
4526;1426;1387;1.857;3.714;0
4527;1426;1427;1.3013;2.6026;0
4528;1426;1466;0.64;1.28;0
4529;1426;1467;1.1548;2.3096;0
4530;1427;1387;1.1144;2.2288;0
4531;1427;1386;1.8231;3.6462;0
4532;1427;1468;1.4683;2.9366;0
4533;1428;1389;1.6898;3.3796;0
4534;1428;1467;0.9468;1.8936;0
4535;1428;1469;1.3797;2.7594;0
4536;1429;1430;0.9223;1.8446;0
4537;1429;1469;1.2112;2.4224;0
4538;1429;1470;1.4012;2.8024;0
4539;1430;1431;1.0297;2.0594;0
4540;1431;1430;1.0297;2.0594;0
4541;1431;1391;1.0029;2.0058;0
4542;1431;1392;1.771;3.542;0
4543;1431;1472;1.5174;3.0348;0
4544;1432;1393;1.4667;2.9334;0
4545;1434;1394;0.9044;1.8088;0
4546;1434;1393;1.4656;2.9312;0
4547;1434;1473;1.6914;3.3828;0
4548;1434;1474;0.9966;1.9932;0
4549;1434;1475;1.215;1.215;1
4550;1435;1434;0.9485;1.897;0
4551;1435;1394;1.3849;2.7698;0
4552;1435;1396;1.2565;2.513;0
4553;1435;1436;0.6562;1.3124;0
4554;1435;1474;1.4873;2.9746;0
4555;1435;1476;1.5216;3.0432;0
4556;1436;1395;1.3209;2.6418;0
4557;1436;1437;1.431;2.862;0
4558;1436;1476;0.9505;1.901;0
4559;1436;1477;1.7232;3.4464;0
4560;1437;1438;1.0008;2.0016;0
4561;1437;1476;1.3674;2.7348;0
4562;1437;1477;1.287;2.574;0
4563;1437;1478;1.5213;3.0426;0
4564;1438;1437;1.0008;2.0016;0
4565;1438;1399;1.8223;3.6446;0
4566;1439;1478;1.5824;3.1648;0
4567;1440;1400;0.8813;1.7626;0
4568;1441;1481;1.3675;2.735;0
4569;1441;1482;1.3691;2.7382;0
4570;1442;1441;0.8204;1.6408;0
4571;1442;1401;1.2715;2.543;0
4572;1442;1403;1.4826;2.9652;0
4573;1442;1443;1.3311;2.6622;0
4574;1442;1482;0.6328;1.2656;0
4575;1443;1442;1.3311;2.6622;0
4576;1443;1403;1.1181;2.2362;0
4577;1443;1404;1.3772;2.7544;0
4578;1443;1482;1.3297;2.6594;0
4579;1443;1484;1.4749;2.9498;0
4580;1445;1405;1.2422;2.4844;0
4581;1445;1404;1.5538;3.1076;0
4582;1445;1484;1.3621;2.7242;0
4583;1445;1485;0.6596;1.3192;0
4584;1445;1486;1.6961;3.3922;0
4585;1446;1445;1.2827;2.5654;0
4586;1446;1405;1.6597;3.3194;0
4587;1446;1407;1.1205;2.241;0
4588;1446;1485;1.55;3.1;0
4589;1446;1487;1.256;2.512;0
4590;1448;1408;1.5778;3.1556;0
4591;1448;1407;1.2875;1.2875;1
4592;1448;1449;1.2453;2.4906;0
4593;1448;1487;0.8755;1.751;0
4594;1448;1488;0.8719;1.7438;0
4595;1449;1448;1.2453;2.4906;0
4596;1449;1409;0.9021;1.8042;0
4597;1449;1408;1.0907;2.1814;0
4598;1449;1410;1.0732;2.1464;0
4599;1449;1490;1.605;3.21;0
4600;1450;1410;1.031;2.062;0
4601;1450;1451;0.6706;1.3412;0
4602;1450;1490;0.747;0.747;1
4603;1451;1450;0.6706;1.3412;0
4604;1451;1411;1.2021;2.4042;0
4605;1451;1410;1.4955;2.991;0
4606;1451;1491;0.6524;1.3048;0
4607;1452;1451;1.2988;2.5976;0
4608;1452;1411;1.61;3.22;0
4609;1452;1413;1.1187;1.1187;1
4610;1452;1453;1.1985;2.397;0
4611;1452;1491;1.3009;2.6018;0
4612;1452;1492;0.7968;1.5936;0
4613;1453;1452;1.1985;2.397;0
4614;1453;1413;0.7708;1.5416;0
4615;1453;1412;1.5677;3.1354;0
4616;1453;1414;1.3014;2.6028;0
4617;1453;1492;1.7972;3.5944;0
4618;1454;1455;1.3658;2.7316;0
4619;1455;1415;1.0275;2.055;0
4620;1456;1455;0.7415;1.483;0
4621;1456;1496;1.194;2.388;0
4622;1457;1416;1.1076;2.2152;0
4623;1457;1497;0.9567;1.9134;0
4624;1458;1457;1.5312;3.0624;0
4625;1458;1418;0.6725;1.345;0
4626;1458;1417;1.2171;2.4342;0
4627;1458;1419;1.2526;2.5052;0
4628;1458;1459;1.1168;2.2336;0
4629;1458;1499;1.6972;3.3944;0
4630;1459;1419;1.349;2.698;0
4631;1459;1418;1.5718;3.1436;0
4632;1460;1459;0.8537;1.7074;0
4633;1460;1421;1.3281;2.6562;0
4634;1460;1500;1.1676;2.3352;0
4635;1461;1460;0.74;1.48;0
4636;1461;1421;0.9629;1.9258;0
4637;1461;1420;1.5707;3.1414;0
4638;1461;1500;1.2861;2.5722;0
4639;1461;1502;1.694;3.388;0
4640;1462;1423;1.5001;3.0002;0
4641;1462;1463;1.1199;2.2398;0
4642;1462;1501;1.1556;2.3112;0
4643;1463;1502;1.4068;2.8136;0
4644;1463;1503;0.6268;1.2536;0
4645;1463;1504;1.5059;3.0118;0
4646;1464;1504;1.3697;2.7394;0
4647;1464;1505;1.8255;3.651;0
4648;1466;1425;1.4057;1.4057;1
4649;1466;1427;1.2868;2.5736;0
4650;1466;1467;0.779;1.558;0
4651;1466;1507;1.2045;2.409;0
4652;1467;1427;0.7451;1.4902;0
4653;1467;1426;1.1548;2.3096;0
4654;1467;1428;0.9468;1.8936;0
4655;1467;1507;1.0248;2.0496;0
4656;1468;1467;1.4068;2.8136;0
4657;1468;1427;1.4683;2.9366;0
4658;1468;1429;1.1951;2.3902;0
4659;1468;1508;0.9642;1.9284;0
4660;1469;1429;1.2112;2.4224;0
4661;1469;1470;1.185;1.185;1
4662;1469;1508;0.9991;1.9982;0
4663;1469;1509;0.8017;1.6034;0
4664;1469;1510;1.8265;3.653;0
4665;1470;1469;1.185;1.185;1
4666;1470;1430;0.9284;1.8568;0
4667;1470;1429;1.4012;2.8024;0
4668;1470;1431;1.2096;2.4192;0
4669;1472;1431;1.5174;3.0348;0
4670;1472;1473;0.7226;1.4452;0
4671;1472;1512;0.8889;1.7778;0
4672;1473;1472;0.7226;1.4452;0
4673;1473;1432;1.6605;3.321;0
4674;1473;1474;1.3876;2.7752;0
4675;1473;1512;1.3674;2.7348;0
4676;1474;1435;1.4873;2.9746;0
4677;1474;1475;0.8041;1.6082;0
4678;1475;1434;1.215;1.215;1
4679;1475;1436;1.0719;2.1438;0
4680;1475;1476;1.1453;2.2906;0
4681;1476;1475;1.1453;2.2906;0
4682;1476;1436;0.9505;1.901;0
4683;1476;1515;1.9471;3.8942;0
4684;1476;1516;1.4874;2.9748;0
4685;1476;1517;1.1517;2.3034;0
4686;1477;1476;0.8863;1.7726;0
4687;1477;1437;1.287;2.574;0
4688;1477;1436;1.7232;3.4464;0
4689;1477;1478;0.7515;1.503;0
4690;1477;1516;1.5311;3.0622;0
4691;1477;1518;1.234;2.468;0
4692;1478;1438;1.0644;2.1288;0
4693;1478;1437;1.5213;3.0426;0
4694;1478;1479;1.0247;2.0494;0
4695;1478;1517;1.0649;2.1298;0
4696;1478;1518;0.9081;1.8162;0
4697;1478;1519;1.8587;3.7174;0
4698;1479;1518;1.5317;3.0634;0
4699;1481;1441;1.3675;2.735;0
4700;1481;1442;1.4738;2.9476;0
4701;1481;1482;1.4373;2.8746;0
4702;1481;1521;0.8675;1.735;0
4703;1481;1522;1.7307;3.4614;0
4704;1482;1481;1.4373;2.8746;0
4705;1482;1441;1.3691;2.7382;0
4706;1482;1443;1.3297;2.6594;0
4707;1482;1521;1.7215;3.443;0
4708;1483;1482;0.825;1.65;0
4709;1483;1443;0.8965;1.793;0
4710;1483;1484;1.1842;2.3684;0
4711;1483;1522;1.6743;3.3486;0
4712;1484;1483;1.1842;2.3684;0
4713;1484;1525;1.2733;2.5466;0
4714;1485;1484;1.0504;2.1008;0
4715;1485;1446;1.55;3.1;0
4716;1485;1486;1.303;2.606;0
4717;1485;1524;1.6773;3.3546;0
4718;1485;1525;1.0899;2.1798;0
4719;1486;1485;1.303;2.606;0
4720;1486;1487;0.8546;1.7092;0
4721;1486;1526;0.6817;1.3634;0
4722;1486;1527;1.0497;2.0994;0
4723;1487;1446;1.256;2.512;0
4724;1487;1448;0.8755;1.751;0
4725;1487;1488;0.9771;1.9542;0
4726;1488;1487;0.9771;1.9542;0
4727;1488;1448;0.8719;1.7438;0
4728;1488;1489;0.8795;1.759;0
4729;1489;1488;0.8795;1.759;0
4730;1489;1449;1.5661;3.1322;0
4731;1489;1450;1.8037;3.6074;0
4732;1489;1490;1.2389;2.4778;0
4733;1489;1529;0.5898;1.1796;0
4734;1490;1491;1.1291;2.2582;0
4735;1490;1529;1.2684;1.2684;1
4736;1491;1450;1.1305;2.261;0
4737;1491;1452;1.3009;2.6018;0
4738;1491;1531;1.3524;2.7048;0
4739;1492;1452;0.7968;1.5936;0
4740;1492;1453;1.7972;3.5944;0
4741;1492;1493;1.1097;2.2194;0
4742;1492;1531;1.598;3.196;0
4743;1492;1533;1.5854;3.1708;0
4744;1493;1532;1.3584;2.7168;0
4745;1493;1533;1.2058;2.4116;0
4746;1493;1534;1.6255;3.251;0
4747;1494;1493;0.7933;1.5866;0
4748;1494;1455;1.5719;3.1438;0
4749;1494;1533;1.5087;3.0174;0
4750;1494;1534;1.4285;2.857;0
4751;1494;1535;1.7525;3.505;0
4752;1496;1456;1.194;2.388;0
4753;1496;1455;1.5184;3.0368;0
4754;1496;1536;1.0889;2.1778;0
4755;1497;1456;1.394;2.788;0
4756;1497;1536;1.7057;3.4114;0
4757;1497;1537;1.3076;2.6152;0
4758;1499;1459;1.0178;2.0356;0
4759;1499;1460;1.6631;3.3262;0
4760;1499;1540;1.2626;2.5252;0
4761;1500;1499;1.3223;2.6446;0
4762;1500;1459;1.3497;2.6994;0
4763;1500;1501;0.9992;1.9984;0
4764;1500;1541;1.2245;2.449;0
4765;1501;1500;0.9992;1.9984;0
4766;1501;1461;1.0191;2.0382;0
4767;1501;1460;1.4799;2.9598;0
4768;1501;1462;1.1556;2.3112;0
4769;1501;1540;1.9965;3.993;0
4770;1501;1541;0.9931;1.9862;0
4771;1501;1542;1.4909;2.9818;0
4772;1502;1461;1.694;3.388;0
4773;1502;1543;1.5912;3.1824;0
4774;1503;1502;1.3836;2.7672;0
4775;1503;1462;1.6632;3.3264;0
4776;1503;1464;1.1648;2.3296;0
4777;1503;1504;0.9536;1.9072;0
4778;1503;1542;1.3257;2.6514;0
4779;1504;1503;0.9536;1.9072;0
4780;1504;1464;1.3697;2.7394;0
4781;1504;1505;1.2649;2.5298;0
4782;1505;1466;1.5265;3.053;0
4783;1505;1506;0.7582;1.5164;0
4784;1506;1546;1.1651;2.3302;0
4785;1506;1547;1.7368;3.4736;0
4786;1507;1466;1.2045;2.409;0
4787;1507;1548;1.5016;3.0032;0
4788;1508;1507;1.2844;2.5688;0
4789;1508;1467;1.712;3.424;0
4790;1508;1469;0.9991;1.9982;0
4791;1508;1547;1.742;3.484;0
4792;1508;1548;1.0744;2.1488;0
4793;1509;1508;0.7017;1.4034;0
4794;1509;1468;1.1578;2.3156;0
4795;1509;1510;1.4724;2.9448;0
4796;1510;1509;1.4724;2.9448;0
4797;1510;1470;1.357;1.357;1
4798;1510;1549;1.3497;2.6994;0
4799;1510;1551;0.8764;0.8764;1
4800;1512;1552;1.5463;3.0926;0
4801;1514;1473;1.5906;3.1812;0
4802;1514;1475;1.4989;1.4989;1
4803;1514;1515;0.83;1.66;0
4804;1514;1555;1.3909;1.3909;1
4805;1515;1514;0.83;1.66;0
4806;1515;1476;1.9471;3.8942;0
4807;1515;1516;1.1517;2.3034;0
4808;1515;1555;0.7687;1.5374;0
4809;1515;1556;1.1616;2.3232;0
4810;1516;1515;1.1517;2.3034;0
4811;1516;1475;1.7833;3.5666;0
4812;1516;1477;1.5311;3.0622;0
4813;1516;1555;1.2349;2.4698;0
4814;1516;1556;0.6323;1.2646;0
4815;1517;1516;0.964;1.928;0
4816;1517;1477;0.6671;1.3342;0
4817;1517;1476;1.1517;2.3034;0
4818;1517;1478;1.0649;2.1298;0
4819;1517;1556;1.5045;3.009;0
4820;1518;1478;0.9081;1.8162;0
4821;1518;1479;1.5317;3.0634;0
4822;1518;1519;1.5271;3.0542;0
4823;1518;1557;1.1493;2.2986;0
4824;1518;1559;1.5319;3.0638;0
4825;1519;1478;1.8587;3.7174;0
4826;1519;1559;0.8862;1.7724;0
4827;1520;1521;1.1652;2.3304;0
4828;1520;1560;0.5655;1.131;0
4829;1521;1520;1.1652;2.3304;0
4830;1521;1481;0.8675;1.735;0
4831;1521;1522;1.1854;2.3708;0
4832;1522;1521;1.1854;2.3708;0
4833;1522;1482;1.4765;2.953;0
4834;1522;1561;1.1138;2.2276;0
4835;1523;1522;0.8901;1.7802;0
4836;1523;1483;1.0668;2.1336;0
4837;1523;1482;1.3486;2.6972;0
4838;1523;1563;1.1601;2.3202;0
4839;1524;1523;1.4776;2.9552;0
4840;1524;1525;0.9364;1.8728;0
4841;1525;1486;1.3523;2.7046;0
4842;1525;1526;0.9291;1.8582;0
4843;1525;1564;1.3001;2.6002;0
4844;1526;1486;0.6817;1.3634;0
4845;1526;1485;1.4445;2.889;0
4846;1526;1565;1.3444;2.6888;0
4847;1527;1488;1.6069;3.2138;0
4848;1527;1568;1.8358;3.6716;0
4849;1529;1489;0.5898;1.1796;0
4850;1529;1490;1.2684;1.2684;1
4851;1529;1570;1.7293;1.7293;1
4852;1531;1491;1.3524;2.7048;0
4853;1531;1532;1.3097;2.6194;0
4854;1532;1492;1.2211;2.4422;0
4855;1532;1493;1.3584;2.7168;0
4856;1532;1533;0.6388;1.2776;0
4857;1532;1573;0.9787;1.9574;0
4858;1533;1493;1.2058;2.4116;0
4859;1533;1494;1.5087;3.0174;0
4860;1533;1572;1.1479;2.2958;0
4861;1533;1573;0.8304;1.6608;0
4862;1534;1573;1.2406;2.4812;0
4863;1535;1494;1.7525;1.7525;1
4864;1535;1575;0.8184;1.6368;0
4865;1535;1576;1.4314;2.8628;0
4866;1536;1496;1.0889;2.1778;0
4867;1536;1497;1.7057;3.4114;0
4868;1536;1575;1.4715;1.4715;1
4869;1536;1577;1.1695;2.339;0
4870;1537;1536;1.0923;1.0923;1
4871;1537;1497;1.3076;2.6152;0
4872;1537;1496;1.3829;2.7658;0
4873;1537;1538;0.6878;0.6878;1
4874;1537;1577;0.764;0.764;1
4875;1538;1537;0.6878;0.6878;1
4876;1538;1578;1.1757;2.3514;0
4877;1538;1579;1.8477;3.6954;0
4878;1539;1499;0.8409;1.6818;0
4879;1539;1540;0.7658;1.5316;0
4880;1539;1579;1.1498;2.2996;0
4881;1540;1541;1.5371;3.0742;0
4882;1541;1501;0.9931;1.9862;0
4883;1541;1502;0.7724;1.5448;0
4884;1541;1580;1.8372;3.6744;0
4885;1542;1503;1.3257;2.6514;0
4886;1542;1543;0.9843;1.9686;0
4887;1542;1583;1.5047;3.0094;0
4888;1543;1542;0.9843;1.9686;0
4889;1543;1504;0.9337;1.8674;0
4890;1543;1582;1.768;3.536;0
4891;1543;1584;1.2526;2.5052;0
4892;1545;1505;1.2291;2.4582;0
4893;1545;1506;1.7212;3.4424;0
4894;1545;1584;1.248;2.496;0
4895;1545;1585;0.534;1.068;0
4896;1546;1545;0.9979;1.9958;0
4897;1546;1506;1.1651;2.3302;0
4898;1546;1505;1.1908;2.3816;0
4899;1546;1547;1.0193;2.0386;0
4900;1547;1546;1.0193;2.0386;0
4901;1547;1506;1.7368;3.4736;0
4902;1547;1508;1.742;3.484;0
4903;1547;1587;0.6863;1.3726;0
4904;1548;1547;0.874;1.748;0
4905;1548;1509;1.4099;2.8198;0
4906;1549;1509;0.8676;1.7352;0
4907;1549;1508;1.2859;2.5718;0
4908;1549;1510;1.3497;2.6994;0
4909;1549;1589;1.0995;2.199;0
4910;1549;1590;1.5902;3.1804;0
4911;1551;1510;0.8764;0.8764;1
4912;1551;1590;1.4106;2.8212;0
4913;1551;1591;1.2531;2.5062;0
4914;1552;1512;1.5463;3.0926;0
4915;1552;1592;1.157;2.314;0
4916;1552;1593;1.1726;2.3452;0
4917;1555;1515;0.7687;1.5374;0
4918;1555;1514;1.3909;1.3909;1
4919;1555;1516;1.2349;2.4698;0
4920;1555;1556;0.8295;0.8295;1
4921;1555;1594;1.4212;1.4212;1
4922;1555;1595;0.8987;1.7974;0
4923;1555;1596;1.4293;2.8586;0
4924;1556;1516;0.6323;1.2646;0
4925;1556;1517;1.5045;1.5045;1
4926;1557;1556;1.0551;2.1102;0
4927;1557;1516;1.0943;2.1886;0
4928;1557;1558;1.0771;2.1542;0
4929;1557;1596;1.6479;3.2958;0
4930;1557;1598;1.6528;3.3056;0
4931;1558;1518;0.9718;1.9436;0
4932;1558;1559;0.871;1.742;0
4933;1558;1599;1.4049;2.8098;0
4934;1559;1558;0.871;1.742;0
4935;1559;1518;1.5319;3.0638;0
4936;1560;1521;1.1905;2.381;0
4937;1561;1520;1.6075;3.215;0
4938;1561;1522;1.1138;2.2276;0
4939;1561;1562;1.1249;2.2498;0
4940;1562;1561;1.1249;2.2498;0
4941;1562;1563;0.6959;1.3918;0
4942;1563;1562;0.6959;1.3918;0
4943;1563;1524;1.4556;2.9112;0
4944;1564;1563;0.9845;1.969;0
4945;1564;1524;1.0235;2.047;0
4946;1564;1525;1.7765;3.553;0
4947;1564;1565;1.3731;2.7462;0
4948;1565;1525;1.1342;2.2684;0
4949;1565;1524;1.2958;2.5916;0
4950;1565;1526;1.3444;2.6888;0
4951;1568;1529;1.6964;3.3928;0
4952;1570;1531;1.4554;2.9108;0
4953;1570;1571;1.2906;2.5812;0
4954;1571;1531;0.6831;1.3662;0
4955;1571;1532;1.3653;2.7306;0
4956;1571;1572;0.894;1.788;0
4957;1572;1531;1.3001;2.6002;0
4958;1573;1533;0.8304;1.6608;0
4959;1573;1534;1.2406;2.4812;0
4960;1574;1534;0.9521;1.9042;0
4961;1574;1533;1.5166;3.0332;0
4962;1574;1535;1.4189;2.8378;0
4963;1574;1575;0.8037;0.8037;1
4964;1575;1574;0.8037;0.8037;1
4965;1575;1534;1.1198;2.2396;0
4966;1575;1536;1.4715;1.4715;1
4967;1576;1535;1.4314;1.4314;1
4968;1576;1537;1.173;2.346;0
4969;1576;1577;0.7609;1.5218;0
4970;1577;1576;0.7609;0.7609;1
4971;1577;1537;0.764;1.528;0
4972;1577;1538;1.1895;2.379;0
4973;1578;1577;0.9746;1.9492;0
4974;1578;1538;1.1757;2.3514;0
4975;1578;1537;1.318;2.636;0
4976;1578;1539;1.5709;3.1418;0
4977;1578;1579;1.2079;2.4158;0
4978;1579;1578;1.2079;2.4158;0
4979;1580;1579;1.0941;2.1882;0
4980;1580;1540;1.1264;2.2528;0
4981;1580;1539;1.6281;3.2562;0
4982;1582;1541;1.1884;2.3768;0
4983;1582;1543;1.768;3.536;0
4984;1582;1583;1.0726;2.1452;0
4985;1583;1542;1.3001;2.6002;0
4986;1584;1545;1.248;2.496;0
4987;1584;1585;1.1329;2.2658;0
4988;1585;1584;1.1329;2.2658;0
4989;1585;1546;1.2027;2.4054;0
4990;1585;1586;0.9868;1.9736;0
4991;1586;1585;0.9868;1.9736;0
4992;1586;1587;1.2409;2.4818;0
4993;1587;1586;1.2409;2.4818;0
4994;1587;1548;1.1871;2.3742;0
4995;1587;1588;1.3001;2.6002;0
4996;1588;1587;0.8209;1.6418;0
4997;1588;1548;1.2165;2.433;0
4998;1588;1547;1.2986;2.5972;0
4999;1588;1589;1.3679;2.7358;0
5000;1589;1548;1.7123;3.4246;0
5001;1589;1590;0.8794;1.7588;0
5002;1590;1551;1.4106;2.8212;0
5003;1590;1591;1.1517;2.3034;0
5004;1591;1590;1.1517;2.3034;0
5005;1591;1551;1.2531;2.5062;0
5006;1591;1552;1.3495;2.699;0
5007;1592;1552;1.157;2.314;0
5008;1592;1551;1.6214;1.6214;1
5009;1592;1593;1.1555;1.1555;1
5010;1593;1592;1.1555;1.1555;1
5011;1593;1594;1.085;1.085;1
5012;1594;1593;1.085;1.085;1
5013;1594;1555;1.4212;1.4212;1
5014;1595;1555;0.8987;1.7974;0
5015;1595;1556;1.2649;2.5298;0
5016;1596;1595;0.7903;1.5806;0
5017;1596;1555;1.4293;2.8586;0
5018;1596;1597;0.926;1.852;0
5019;1597;1557;1.1279;2.2558;0
5020;1597;1556;1.4725;2.945;0
5021;1598;1597;1.2738;2.5476;0
5022;1598;1559;1.3001;2.6002;0
5023;1599;1558;1.3001;2.6002;0
